inputs,preds,labels
"He doesn 't care about religious differences , and get this : He has never told a lie .","Ông ta không quan tâm về những khác biệt văn hóa , và có được điều này : ông không bao giờ nói được một sai lầm .","Em không quan tâm về sự khác biệt tôn giáo , và hãy hiểu rằng : Em ấy chưa từng nói dối ."
"When he sings songs from our childhood , attempting words that not even I could remember , he reminds me of one thing : how little we know about the mind , and how wonderful the unknown must be .","Khi ông ấy hát bài hát từ tuổi ấy , những từ không còn nhớ là tôi có thể nhớ được một điều gì đó : "" Tại sao chúng ta biết được -- và sự xấu hổ là gì . ""","Khi em hát những bài hát từ thời thơ ấu của chúng tôi , cố gắng nhớ những từ mà đến tôi cũng không thể , em ấy gợi nhớ cho tôi một điều rằng : chúng ta biết ít về bộ não đến như thế nào , và cái ta chưa biết phải tuyệt vời đến thế nào ."
Samuel is 16 . He 's tall . He 's very handsome .,Găng tay được sinh ra . Anh rất giỏi .,Samuel 16 tuổi . Em cao ráo . Em cũng rất đẹp trai .
He has the most impeccable memory .,Ông ấy có được chất lỏng .,Em có một trí nhớ cực hoàn hảo .
"He has a selective one , though .",Ông ta có một nguồn dầu khổng lồ .,Nhưng cũng là có chọn lọc .
"He doesn 't remember if he stole my chocolate bar , but he remembers the year of release for every song on my iPod , conversations we had when he was four , weeing on my arm on the first ever episode of Teletubbies , and Lady Gaga 's birthday .","Ông ấy không nhớ là cô ta bị giết , nhưng cậu ấy nhớ trong mỗi năm của mình , chúng tôi đã nói chuyện với một con voi của con thuyền , đang bị bơi trên một chiếc máy bơi dài nhất và con trai tôi vẫn còn bé .","Em không nhớ liệu em có xoáy thanh kẹo sô-cô-la của tôi không , nhưng em lại nhớ năm phát hành của từng bài hát trên iPod của tôi , các cuộc nói chuyện giữa chúng tôi từ em mới bốn tuổi , tè lên tay của tôi vào ngày Teletubbies lên sóng tập đầu tiên , và sinh nhật của Lady Gaga ."
Don 't they sound incredible ?,Đừng sợ những gì mà thôi ?,Những chuyện này nghe thật tuyệt vời phải không ?
But most people don 't agree .,Nhưng hầu hết mọi người đều đồng ý .,Nhưng hầu hết mọi người không đồng ý .
"And in fact , because their minds don 't fit into society 's version of normal , they 're often bypassed and misunderstood .","Và thực tế , bởi vì con người không phải là người duy nhất để có một phiên bản bình thường của bình thường , họ thường bị đe dọa và bị đe dọa .","Và thực tế là vì tâm trí của các em tôi không phù hợp với phiên bản xã hội bình thường , các em thường bị cho qua và hiểu lầm ."
"But what lifted my heart and strengthened my soul was that even though this was the case , although they were not seen as ordinary , this could only mean one thing : that they were extraordinary -- autistic and extraordinary .","Nhưng cái mà đau của tôi và bơi ngay khi mà họ không thấy bất cứ điều gì giống như cái hộp mà chỉ có cái gì đó giống như thế này , họ chỉ có thể là một điều tuyệt vời nhất và những kẻ Cơ đốc giáo .","Nhưng điều khiến trái tim tôi nhẹ nhõm hơn và tâm hồn tôi mạnh mẽ hơn là rằng , mặc dù điều này là đúng , dù các em không được coi là bình thường , điều này chỉ có thể có nghĩa rằng : các em thật phi thường -- người tự kỉ và người phi thường ."
"Now , for you who may be less familiar with the term "" autism , "" it 's a complex brain disorder that affects social communication , learning and sometimes physical skills .","Bây giờ , đối với ai đó có lẽ là người dùng thuốc "" s , "" Ồ , nó là một chất điều khiển sự bảo vệ xã hội và hiểu được sự bảo vệ xã hội .","Với các bạn không quen lắm với cụm từ ' tự kỉ ' , nó là một rối loạn tổ hợp não bộ mà ảnh hưởng đến khả năng giao tiếp xã hội , học tập và đôi khi những kỷ năng về thể chất ."
"It manifests in each individual differently , hence why Remi is so different from Sam .","Nó nằm trong mỗi con người , thềm băng giả , tại sao nó lại khác biệt với nhau .","Triệu chứng bệnh ở mỗi cá nhân một khác , đó là lý do tại sao Remi là rất khác Sam ."
"And across the world , every 20 minutes , one new person is diagnosed with autism , and although it 's one of the fastest-growing developmental disorders in the world , there is no known cause or cure .","Và trong thế giới , mỗi phút , một người mới bị nhiễm lửa , mặc dù nó là một trong những căn bệnh phát triển nhanh nhất của sự phát triển của sự phát triển của sự phát triển của sự phục hồi hoặc bệnh nước .","Và trên toàn thế giới , cứ 20 phút lại có thêm một người được chẩn đoán mắc chứng tự kỷ , và mặc dù nó là một trong những chứng rối loạn phát triển với tốc độ nhanh nhất trên thế giới , ta không rõ nguyên nhân hoặc cách chữa trị ."
"And I cannot remember the first moment I encountered autism , but I cannot recall a day without it .",Và tôi không thể nhớ ngày đầu tiên tôi bị điên nhưng không bao giờ nhớ là một ngày mà không ai nhớ .,"Và tôi không thể nhớ thời điểm đầu tiên tôi tiếp cận với chứng tự kỷ , nhưng tôi không thể nhớ một ngày mà không có nó ."
"I was just three years old when my brother came along , and I was so excited that I had a new being in my life .",Tôi chỉ là 3 tuổi khi đang ngồi cùng con trai tôi rất vui khi có một cuộc sống mới mà tôi có một cuộc sống mới .,Tôi mới ba tuổi khi em tôi ra đời và tôi đã vô cùng phấn khích rằng có thêm một người mới trong đời .
"And after a few months went by , I realized that he was different .","Và sau vài tháng qua , tôi nhận ra ông ta có khác biệt .","Và sau một vài tháng , tôi nhận ra rằng em khác biệt ."
He screamed a lot .,Anh ta khóc rất nhiều .,Em la hét nhiều .
"He didn 't want to play like the other babies did , and in fact , he didn 't seem very interested in me whatsoever .","Ông ấy không muốn chơi như những đứa trẻ khác , và thực sự không thích tôi .","Em không muốn chơi đùa như các em bé khác , và trong thực tế , em có vẻ chẳng thích thú gì đến tôi hay điều gì khác hết ."
"Remi lived and reigned in his own world , with his own rules , and he found pleasure in the smallest things , like lining up cars around the room and staring at the washing machine and eating anything that came in between .","Nhà sống và bơi ở thế giới của ông , với những quy tắc của chính ông ấy , và ông ấy nhận thấy những thứ nhỏ nhất trên xe và những chiếc xe nối như một cái máy ăn và những thứ gì đó nằm trong lòng mắt .","Remi sống và ngự trị trong thế giới của riêng mình , với quy tắc riêng của mình , và em thấy niềm vui trong những điều nhỏ nhặt nhất , như là xếp ô tô quanh phòng và nhìn chằm chằm vào cái máy giặt và ăn bất cứ thứ gì trong tầm tay ."
"And as he grew older , he grew more different , and the differences became more obvious .","Và khi ông ấy lớn lên , ông ấy lớn hơn nhiều và những khác biệt hơn là rõ ràng .","Khi lớn lên , em trở nên càng khác biệt , và sự khác biệt trở nên rõ ràng hơn ."
"Yet beyond the tantrums and the frustration and the never-ending hyperactivity was something really unique : a pure and innocent nature , a boy who saw the world without prejudice , a human who had never lied .","Nhưng những người Cơ đốc giáo và không bao giờ chịu được cái gì đó đơn giản : một người đàn ông là người ta không phải chịu trách nhiệm , không có kẻ giết người mà ai bị giết .","Nhưng ngoài cơn phẫn nộ và bực dọc và việc hiếu động thái quá không ngơi nghỉ là một điều gì đó thực sự độc đáo : một bản năng thuần khiết và ngây thơ , một cậu bé nhìn cuộc đời không chút định kiến , một con người không bao giờ nói dối ."
Extraordinary .,Lạ nhỉ .,Phi thường .
"Now , I cannot deny that there have been some challenging moments in my family , moments where I 've wished that they were just like me .","Bây giờ , tôi không thể chấp nhận rằng có rất nhiều thử thách trong gia đình tôi , nơi mà tôi nhận được là họ thích .","Chà , tôi không thể phủ nhận rằng đã có một vài khoảnh khắc khó khăn trong gia đình tôi , những khoảnh khắc tôi ước ao các em cũng giống như mình ."
