inputs,preds,labels
"Và sau một vài tháng , tôi nhận ra rằng em khác biệt .","And after a few months, I realized that she was different.","And after a few months went by , I realized that he was different ."
Em la hét nhiều .,She screamed a lot.,He screamed a lot .
"Em không muốn chơi đùa như các em bé khác , và trong thực tế , em có vẻ chẳng thích thú gì đến tôi hay điều gì khác hết .","She doesn 't want to play like any other baby, and in fact, she doesn 't seem interested in me or anything.","He didn 't want to play like the other babies did , and in fact , he didn 't seem very interested in me whatsoever ."
"Remi sống và ngự trị trong thế giới của riêng mình , với quy tắc riêng của mình , và em thấy niềm vui trong những điều nhỏ nhặt nhất , như là xếp ô tô quanh phòng và nhìn chằm chằm vào cái máy giặt và ăn bất cứ thứ gì trong tầm tay .","Remi lived and reigned in his own world, with his own rules, and he found joy in the smallest of all, like stacking cars around the room and staring at the washing machine and eating anything within reach.","Remi lived and reigned in his own world , with his own rules , and he found pleasure in the smallest things , like lining up cars around the room and staring at the washing machine and eating anything that came in between ."
"Khi lớn lên , em trở nên càng khác biệt , và sự khác biệt trở nên rõ ràng hơn .","As he grew older, he became more different, and the differences became clearer.","And as he grew older , he grew more different , and the differences became more obvious ."
"Nhưng ngoài cơn phẫn nộ và bực dọc và việc hiếu động thái quá không ngơi nghỉ là một điều gì đó thực sự độc đáo : một bản năng thuần khiết và ngây thơ , một cậu bé nhìn cuộc đời không chút định kiến , một con người không bao giờ nói dối .","But aside from anger and frustration and overexhaustibility is something that is truly unique : a pure and innocent nature, a boy who sees life without prejudice, a man who never lies.","Yet beyond the tantrums and the frustration and the never-ending hyperactivity was something really unique : a pure and innocent nature , a boy who saw the world without prejudice , a human who had never lied ."
Phi thường .,It's extraordinary.,Extraordinary .
"Chà , tôi không thể phủ nhận rằng đã có một vài khoảnh khắc khó khăn trong gia đình tôi , những khoảnh khắc tôi ước ao các em cũng giống như mình .","Well, I can 't deny that there were some tough moments in my family, moments when I wished they were just like me.","Now , I cannot deny that there have been some challenging moments in my family , moments where I 've wished that they were just like me ."
"Nhưng tôi đưa kí ức mình quay trở lại những điều các em đã dạy tôi về tính cách , lối giao tiếp và tình yêu và tôi nhận ra rằng đây là những điều mà tôi sẽ chẳng đánh đổi để lấy sự bình thường .","But I took my memory back to what they taught me about personality, communication and love, and I realized that these were things that I wouldn 't trade for normality.","But I cast my mind back to the things that they 've taught me about individuality and communication and love , and I realize that these are things that I wouldn 't want to change with normality ."
Sự bình thường bỏ lỡ vẻ đẹp mà sự khác biệt ban cho chúng ta và việc chúng ta khác nhau không có nghĩa là một trong ta có điều gì không ổn,Normal misses the beauty that our differences give us and our differences don 't mean that one of us is wrong.,"Normality overlooks the beauty that differences give us , and the fact that we are different doesn 't mean that one of us is wrong ."
Nó chỉ có nghĩa là có một loại ' đúng ' khác mà thôi .,It just means there's another kind of right.,It just means that there 's a different kind of right .
"Và nếu tôi chỉ có thể truyền đạt một điều cho Remi và cho Sam và cho các bạn , điều đó là bạn không bắt buộc phải bình thường .","And if I can only convey one thing to Remi and to Sam and to you, it's that you don 't have to be normal.","And if I could communicate just one thing to Remi and to Sam and to you , it would be that you don 't have to be normal ."
Bạn có thể phi thường .,You can be extraordinary.,You can be extraordinary .
"Vì có mắc chứng tự kỷ hay không , sự khác biệt giữa chúng ta -- Chúng ta có một món quà ! Ai cũng mang trong mình một món quà , và thật lòng mà nói , theo đuổi cái bình thường chính là hi sinh tiềm năng lớn nhất .","Because we have autism, the difference between us -- we have a gift! Everyone has a gift, and frankly, the pursuit of normal is the ultimate sacrifice of potential.","Because autistic or not , the differences that we have -- We 've got a gift ! Everyone 's got a gift inside of us , and in all honesty , the pursuit of normality is the ultimate sacrifice of potential ."
"Cơ hội cho sự vĩ đại , tiến bộ và cho sự thay đổi bị dập tắt khi ta cố gắng trở nên giống như một người khác .","The opportunity for greatness, for progress and for change is stunted as we try to be like other people.","The chance for greatness , for progress and for change dies the moment we try to be like someone else ."
Xin -- đừng nói rằng tôi bình thường .,Please -- don 't tell me I'm normal.,Please -- don 't tell me I 'm normal .
Cảm ơn bạn .,Thank you.,Thank you .
Có lẽ các bạn đều đồng ý với tôi đây là một con đường rất đẹp .,"You probably all agree with me, this is a beautiful road.",You probably all agree with me that this is a very nice road .
