inputs,preds,labels
"Em không muốn chơi đùa như các em bé khác , và trong thực tế , em có vẻ chẳng thích thú gì đến tôi hay điều gì khác hết .","I don 't want to go to school like my kids, and in fact, they have what they can do to me or what they can.","He didn 't want to play like the other babies did , and in fact , he didn 't seem very interested in me whatsoever ."
"Remi sống và ngự trị trong thế giới của riêng mình , với quy tắc riêng của mình , và em thấy niềm vui trong những điều nhỏ nhặt nhất , như là xếp ô tô quanh phòng và nhìn chằm chằm vào cái máy giặt và ăn bất cứ thứ gì trong tầm tay .","Remi's and his friends in the world, with their friends, and you see the beauty of the world, like the sand and the sand and the sand and the sand and the","Remi lived and reigned in his own world , with his own rules , and he found pleasure in the smallest things , like lining up cars around the room and staring at the washing machine and eating anything that came in between ."
"Khi lớn lên , em trở nên càng khác biệt , và sự khác biệt trở nên rõ ràng hơn .","When they're a little older, they're more mature, and they're more mature.","And as he grew older , he grew more different , and the differences became more obvious ."
"Nhưng ngoài cơn phẫn nộ và bực dọc và việc hiếu động thái quá không ngơi nghỉ là một điều gì đó thực sự độc đáo : một bản năng thuần khiết và ngây thơ , một cậu bé nhìn cuộc đời không chút định kiến , một con người không bao giờ nói dối .","But the other side of the equation and the other side of the equation is something that doesn 't mean that a person is not a person, a person is not a person.","Yet beyond the tantrums and the frustration and the never-ending hyperactivity was something really unique : a pure and innocent nature , a boy who saw the world without prejudice , a human who had never lied ."
Phi thường .,It's not.,Extraordinary .
"Chà , tôi không thể phủ nhận rằng đã có một vài khoảnh khắc khó khăn trong gia đình tôi , những khoảnh khắc tôi ước ao các em cũng giống như mình .","And I can 't imagine that there were some other problems in my life, but I had to ask them to do the same thing.","Now , I cannot deny that there have been some challenging moments in my family , moments where I 've wished that they were just like me ."
"Nhưng tôi đưa kí ức mình quay trở lại những điều các em đã dạy tôi về tính cách , lối giao tiếp và tình yêu và tôi nhận ra rằng đây là những điều mà tôi sẽ chẳng đánh đổi để lấy sự bình thường .","But I've been able to take my own life, to take my own life and to realize that these are the things that I'm going to do to make the world better.","But I cast my mind back to the things that they 've taught me about individuality and communication and love , and I realize that these are things that I wouldn 't want to change with normality ."
Sự bình thường bỏ lỡ vẻ đẹp mà sự khác biệt ban cho chúng ta và việc chúng ta khác nhau không có nghĩa là một trong ta có điều gì không ổn,"The sex of the sex that we're going to have with us and our other people is not one of us, but one of us, is that we're going to have to be able to","Normality overlooks the beauty that differences give us , and the fact that we are different doesn 't mean that one of us is wrong ."
Nó chỉ có nghĩa là có một loại ' đúng ' khác mà thôi .,"It's not just a sexy, a sexy.",It just means that there 's a different kind of right .
"Và nếu tôi chỉ có thể truyền đạt một điều cho Remi và cho Sam và cho các bạn , điều đó là bạn không bắt buộc phải bình thường .","And if I could make a book for Remi and Sam and for you, that's not your first book.","And if I could communicate just one thing to Remi and to Sam and to you , it would be that you don 't have to be normal ."
Bạn có thể phi thường .,You can get a copy.,You can be extraordinary .
"Vì có mắc chứng tự kỷ hay không , sự khác biệt giữa chúng ta -- Chúng ta có một món quà ! Ai cũng mang trong mình một món quà , và thật lòng mà nói , theo đuổi cái bình thường chính là hi sinh tiềm năng lớn nhất .",Because we have no idea what we -- we have a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of,"Because autistic or not , the differences that we have -- We 've got a gift ! Everyone 's got a gift inside of us , and in all honesty , the pursuit of normality is the ultimate sacrifice of potential ."
"Cơ hội cho sự vĩ đại , tiến bộ và cho sự thay đổi bị dập tắt khi ta cố gắng trở nên giống như một người khác .","The question is, how do we change the way we are, how do we change the way we are?","The chance for greatness , for progress and for change dies the moment we try to be like someone else ."
Xin -- đừng nói rằng tôi bình thường .,Xin -- He said I'm very happy.,Please -- don 't tell me I 'm normal .
Cảm ơn bạn .,Thank you.,Thank you .
Có lẽ các bạn đều đồng ý với tôi đây là một con đường rất đẹp .,"You're going to get to me here, this is a very good.",You probably all agree with me that this is a very nice road .
"Nó được xây dựng từ nhựa đường , và nhựa đường là loại vật liệu xe mà chạy trên nó thì rất êm. nhưng không phải lúc nào cũng được vậy , đặc biệt không phải vào những ngày này như hôm nay khi trời đang mưa nhiều .","It's a very small, very small, small, small, small, small, small, small, small, small, small, small, small, small,","It 's made of asphalt , and asphalt is a very nice material to drive on , but not always , especially not on these days as today , when it 's raining a lot ."
